WK;Name;#Erst;#Zweit
142;FREIE WÄHLER;1653;1289
142;PARTEI DER VERNUNFT;-;268
142;Die PARTEI;952;-
143;Wahlberechtigte;211010;211010
143;Wähler;155100;155100
143;Ungültige;3327;2269
143;Gültige;151773;152831
143;CDU;74887;69119
143;SPD;47097;42500
143;FDP;3714;7994
143;GRÜNE;9014;9646
143;DIE LINKE;7217;7724
143;PIRATEN;3707;3104
143;NPD;2341;1705
143;REP;-;279
143;ÖDP;-;291
143;MLPD;-;77
143;AfD;-;7831
143;pro Deutschland;-;300
143;FREIE WÄHLER;3796;1945
143;PARTEI DER VERNUNFT;-;316
144;Wahlberechtigte;256317;256317
144;Wähler;196076;196076
144;Ungültige;3583;2523
144;Gültige;192493;193553
144;CDU;77285;74392
144;SPD;67169;51614
144;FDP;9633;12688
144;GRÜNE;19339;25339
144;DIE LINKE;8359;10652
144;PIRATEN;5164;4799
144;NPD;-;1060
144;REP;-;561
144;ÖDP;1819;1314
144;MLPD;-;72
144;AfD;-;8815
144;pro Deutschland;-;339
144;FREIE WÄHLER;2609;1422
144;PARTEI DER VERNUNFT;830;486
144;BüSo;286;-
145;Wahlberechtigte;201931;201931
145;Wähler;148928;148928
145;Ungültige;2953;2570
145;Gültige;145975;146358
145;CDU;61337;57620
145;SPD;53948;43670
145;FDP;3652;8657
145;GRÜNE;8111;12267
145;DIE LINKE;5359;7398
145;PIRATEN;2728;3138
145;NPD;2080;2116
145;REP;-;544
145;ÖDP;634;497
145;MLPD;-;41
145;AfD;6316;8188
145;pro Deutschland;-;269
145;FREIE WÄHLER;1810;1595
145;PARTEI DER VERNUNFT;-;358
146;Wahlberechtigte;217129;217129
146;Wähler;155005;155005
146;Ungültige;3243;2585
146;Gültige;151762;152420
146;CDU;65746;59425
146;SPD;54003;45001
146;FDP;3773;7952
146;GRÜNE;7247;11042
146;DIE LINKE;7476;8538
146;PIRATEN;4179;3878
146;NPD;2666;2177
146;REP;2452;1801
146;ÖDP;-;283
146;MLPD;281;148
146;AfD;-;9224
146;pro Deutschland;-;348
146;FREIE WÄHLER;3939;2162
146;PARTEI DER VERNUNFT;-;441
147;Wahlberechtigte;220643;220643
147;Wähler;165435;165435
147;Ungültige;3865;2632
147;Gültige;161570;162803
147;CDU;77345;71072
147;SPD;46217;41982
147;FDP;4355;9337
147;GRÜNE;13054;13915
147;DIE LINKE;7244;7871
147;PIRATEN;4189;3660
147;NPD;2728;1778
147;REP;-;943
147;ÖDP;-;427
147;MLPD;-;45
147;AfD;-;7995
147;pro Deutschland;-;332
147;FREIE WÄHLER;4528;2835
147;PARTEI DER VERNUNFT;811;611
147;FAMILIE;1099;-
148;Wahlberechtigte;232164;232164
148;Wähler;163010;163010
148;Ungültige;4024;3142
148;Gültige;158986;159868
148;CDU;59086;57376
148;SPD;61253;52242
148;FDP;3584;7315
148;GRÜNE;8446;11430
148;DIE LINKE;11813;12107
148;PIRATEN;4810;4278
148;NPD;3953;3080
148;REP;-;580
148;ÖDP;-;323
148;MLPD;-;55
148;AfD;-;7101
148;pro Deutschland;-;415
148;FREIE WÄHLER;4145;3031
148;PARTEI DER VERNUNFT;-;535
148;FAMILIE;1896;-
149;Wahlberechtigte;180540;180540
149;Wähler;128753;128753
149;Ungültige;4085;3159
149;Gültige;124668;125594
149;CDU;57201;54877
149;SPD;40180;35108
149;FDP;3446;6344
149;GRÜNE;5059;5960
149;DIE LINKE;7486;8172
149;PIRATEN;3326;3061
149;NPD;2429;2178
149;REP;1916;1313
149;ÖDP;-;267
149;MLPD;-;42
149;AfD;-;5461
149;pro Deutschland;-;282
149;FREIE WÄHLER;3625;2046
149;PARTEI DER VERNUNFT;-;483
150;Wahlberechtigte;216137;216137
150;Wähler;158661;158661
150;Ungültige;3545;2817
150;Gültige;155116;155844
150;CDU;75748;66523
150;SPD;43385;40537
150;FDP;6217;9677
150;GRÜNE;11064;13172
150;DIE LINKE;6308;7538
150;PIRATEN;4608;4091
150;NPD;2082;1833
150;REP;1605;1233
150;ÖDP;940;660
150;MLPD;-;71
150;AfD;-;7584
150;pro Deutschland;-;349
150;FREIE WÄHLER;3159;2166
150;PARTEI DER VERNUNFT;-;410
151;Wahlberechtigte;191191;191191
151;Wähler;152546;152546
151;Ungültige;1298;1046
151;Gültige;151248;151500
151;CDU;63465;56794
151;SPD;25050;31766
151;FDP;3894;12548
151;GRÜNE;41522;26534
151;DIE LINKE;5824;9432
151;PIRATEN;3315;4338
151;NPD;673;506
151;REP;-;224
151;Tierschutzpartei;-;860
151;ÖDP;697;528
151;PBC;-;170
151;Volksabstimmung;-;141
151;MLPD;-;103
151;BüSo;161;79
151;AfD;4151;6281
151;BIG;-;136
151;pro Deutschland;-;66
151;FREIE WÄHLER;864;645
151;PARTEI DER VERNUNFT;-;91
151;RENTNER;-;258
151;K:Gäbel;84;-
151;K:Schweizer;1472;-
151;K:Ressdorf;76;-
152;Wahlberechtigte;183064;183064
152;Wähler;134355;134355
152;Ungültige;1520;1314
152;Gültige;132835;133041
152;CDU;58222;52323
152;SPD;34690;30469
152;FDP;3594;8920
152;GRÜNE;18505;18341
152;DIE LINKE;6633;8902
152;PIRATEN;3064;3460
152;NPD;1074;799
152;REP;-;479
152;Tierschutzpartei;-;846
152;ÖDP;-;382
152;PBC;-;135
152;Volksabstimmung;-;153
152;MLPD;281;219
152;BüSo;121;44
152;AfD;4497;6047
152;BIG;-;255
152;pro Deutschland;-;84
152;FREIE WÄHLER;1203;732
152;PARTEI DER VERNUNFT;-;84
152;RENTNER;-;367
152;K:Eckstein;951;-
153;Wahlberechtigte;247128;247128
153;Wähler;191149;191149
153;Ungültige;2400;1872
153;Gültige;188749;189277
153;CDU;102408;88734
153;SPD;44676;37808
153;FDP;6501;13516
153;GRÜNE;17750;19613
153;DIE LINKE;7621;8234
153;PIRATEN;4482;4133
153;NPD;2581;1743
153;REP;-;566
153;Tierschutzpartei;-;1331
153;ÖDP;-;533
153;PBC;-;613
153;Volksabstimmung;-;456
153;MLPD;305;163
153;BüSo;-;85
153;AfD;-;9666
153;BIG;-;184
153;pro Deutschland;-;161
153;FREIE WÄHLER;2425;1291
153;PARTEI DER VERNUNFT;-;116
153;RENTNER;-;331
154;Wahlberechtigte;166975;166975
154;Wähler;129700;129700
154;Ungültige;1275;1164
154;Gültige;128425;128536
154;CDU;65825;57598
154;SPD;32379;28205
154;FDP;2474;7859
154;GRÜNE;14236;15483
154;DIE LINKE;4788;5862
154;PIRATEN;2936;2871
154;NPD;912;880
154;REP;1004;873
154;Tierschutzpartei;-;1110
154;ÖDP;-;302
154;PBC;-;165
154;Volksabstimmung;-;152
154;MLPD;-;111
154;BüSo;-;18
154;AfD;3871;5835
154;BIG;-;143
154;pro Deutschland;-;88
154;FREIE WÄHLER;-;647
154;PARTEI DER VERNUNFT;-;89
154;RENTNER;-;245
155;Wahlberechtigte;205756;205756
155;Wähler;160053;160053
155;Ungültige;1680;1627
155;Gültige;158373;158426
155;CDU;80710;72844
155;SPD;40013;31499
155;FDP;3997;10880
155;GRÜNE;15685;18435
155;DIE LINKE;5205;6533
155;PIRATEN;3238;3602
155;NPD;1201;1181
155;REP;2127;1744
155;Tierschutzpartei;-;1233
155;ÖDP;-;476
155;PBC;-;370
155;Volksabstimmung;-;320
155;MLPD;-;59
155;BüSo;-;10
155;AfD;5055;7599
155;BIG;-;112
155;pro Deutschland;-;128
155;FREIE WÄHLER;1142;915
155;PARTEI DER VERNUNFT;-;99
155;RENTNER;-;387
156;Wahlberechtigte;179130;179130
156;Wähler;132632;132632
156;Ungültige;1921;1529
156;Gültige;130711;131103
156;CDU;64095;60058
156;SPD;31646;28435
156;FDP;4393;7646
156;GRÜNE;14010;13275
156;DIE LINKE;4710;5569
156;PIRATEN;2557;2629
156;NPD;1813;1599
156;REP;-;552
156;Tierschutzpartei;-;1000
156;ÖDP;596;403
156;PBC;-;240
156;Volksabstimmung;-;198
156;MLPD;-;67
156;BüSo;-;17
156;AfD;6891;8259
156;BIG;-;129
156;pro Deutschland;-;93
156;FREIE WÄHLER;-;530
156;PARTEI DER VERNUNFT;-;115
156;RENTNER;-;289
157;Wahlberechtigte;221739;221739
157;Wähler;171509;171509
157;Ungültige;2110;1650
157;Gültige;169399;169859
157;CDU;87082;77461
157;SPD;38908;34086
157;FDP;6354;13327
157;GRÜNE;17838;17511
157;DIE LINKE;6211;7663
157;PIRATEN;3739;3583
157;NPD;2244;1783
157;REP;-;665
157;Tierschutzpartei;-;1359
157;ÖDP;-;577
157;PBC;-;625
157;Volksabstimmung;-;399
157;MLPD;-;116
157;BüSo;-;16
157;AfD;6503;9160
157;BIG;-;102
157;pro Deutschland;-;104
157;FREIE WÄHLER;-;564
157;PARTEI DER VERNUNFT;-;118
157;RENTNER;-;640
157;DIE VIOLETTEN;520;-
158;Wahlberechtigte;209968;209968
158;Wähler;162815;162815
158;Ungültige;2254;1544
158;Gültige;160561;161271
158;CDU;80935;70982
158;SPD;33977;34338
158;FDP;5126;11140
158;GRÜNE;21666;18842
158;DIE LINKE;7739;7594
158;PIRATEN;4349;3567
158;NPD;2251;1359
158;REP;-;563
158;Tierschutzpartei;-;1102
158;ÖDP;1145;557
158;PBC;-;334
158;Volksabstimmung;-;202
158;MLPD;-;120
158;BüSo;-;21
158;AfD;-;8247
158;BIG;-;138
158;pro Deutschland;-;142
158;FREIE WÄHLER;3373;1380
158;PARTEI DER VERNUNFT;-;136
158;RENTNER;-;507
159;Wahlberechtigte;226751;226751
159;Wähler;177134;177134
159;Ungültige;2854;1876
159;Gültige;174280;175258
159;CDU;92693;79372
159;SPD;45962;36849
159;FDP;5404;11799
159;GRÜNE;16474;18551
159;DIE LINKE;7697;7271
159;PIRATEN;-;3810
159;NPD;3442;1921
159;REP;-;738
159;Tierschutzpartei;-;1350
159;ÖDP;2608;705
159;PBC;-;474
159;Volksabstimmung;-;299
159;MLPD;-;86
159;BüSo;-;79
159;AfD;-;9703
159;BIG;-;186
159;pro Deutschland;-;190
159;FREIE WÄHLER;-;1051
159;PARTEI DER VERNUNFT;-;179
159;RENTNER;-;645
160;Wahlberechtigte;241656;241656
160;Wähler;173772;173772
160;Ungültige;2885;2182
160;Gültige;170887;171590
160;CDU;87777;78544
160;SPD;46231;37933
160;FDP;6178;10927
160;GRÜNE;12771;14662
160;DIE LINKE;7554;8138
160;PIRATEN;4599;3789
160;NPD;3905;2672
160;REP;-;715
160;Tierschutzpartei;-;1250
160;ÖDP;1469;731
160;PBC;-;432
160;Volksabstimmung;-;308
160;MLPD;403;126
160;BüSo;-;28
160;AfD;-;9271
160;BIG;-;322
160;pro Deutschland;-;261
160;FREIE WÄHLER;-;771
160;PARTEI DER VERNUNFT;-;166
160;RENTNER;-;544
161;Wahlberechtigte;224384;224384
161;Wähler;158389;158389
161;Ungültige;2624;2156
161;Gültige;155765;156233
161;CDU;81427;72835
161;SPD;35728;31230
161;FDP;6128;10355
161;GRÜNE;15569;15641
161;DIE LINKE;6626;7535
161;PIRATEN;4226;3371
161;NPD;3184;2119
161;REP;-;597
161;Tierschutzpartei;-;1143
161;ÖDP;2877;1188
161;PBC;-;574
161;Volksabstimmung;-;278
161;MLPD;-;81
161;BüSo;-;23
161;AfD;-;7799
161;BIG;-;94
161;pro Deutschland;-;146
161;FREIE WÄHLER;-;608
161;PARTEI DER VERNUNFT;-;174
161;RENTNER;-;442
162;Wahlberechtigte;175434;175434
162;Wähler;130255;130255
162;Ungültige;2468;1647
162;Gültige;127787;128608
162;CDU;70748;62236
162;SPD;31673;26198
162;FDP;3541;7420
162;GRÜNE;10439;11657
162;DIE LINKE;5079;5454
162;PIRATEN;3856;2761
162;NPD;2451;1587
162;REP;-;547
162;Tierschutzpartei;-;1011
162;ÖDP;-;424
162;PBC;-;514
162;Volksabstimmung;-;245
162;MLPD;-;76
162;BüSo;-;29
162;AfD;-;7268
162;BIG;-;55
162;pro Deutschland;-;122
162;FREIE WÄHLER;-;433
162;PARTEI DER VERNUNFT;-;169
162;RENTNER;-;402
163;Wahlberechtigte;222959;222959
163;Wähler;162969;162969
163;Ungültige;2859;2036
163;Gültige;160110;160933
163;CDU;92293;79409
163;SPD;39464;35861
163;FDP;2857;7267
163;GRÜNE;12402;13532
163;DIE LINKE;7929;7483
163;PIRATEN;4934;3118
163;NPD;-;2166
163;REP;-;983
163;Tierschutzpartei;-;1010
163;ÖDP;-;655
163;PBC;-;324
163;Volksabstimmung;-;282
163;MLPD;-;49
163;BüSo;-;16
163;AfD;-;7255
163;BIG;-;96
163;pro Deutschland;-;161
163;FREIE WÄHLER;-;692
163;PARTEI DER VERNUNFT;-;124
163;RENTNER;-;450
163;DKP;231;-
164;Wahlberechtigte;205735;205735
164;Wähler;150050;150050
164;Ungültige;1939;1444
164;Gültige;148111;148606
164;CDU;58452;55791
164;SPD;43866;33785
164;FDP;4714;8978
164;GRÜNE;20337;22263
164;DIE LINKE;7254;8933
164;PIRATEN;5149;6009
164;NPD;912;853
164;REP;452;352
164;Tierschutzpartei;-;1111
164;ÖDP;-;423
164;PBC;-;205
164;Volksabstimmung;-;185
164;MLPD;-;93
164;BüSo;-;34
164;AfD;5983;8334
164;BIG;-;77
164;pro Deutschland;-;90
164;FREIE WÄHLER;992;724
164;PARTEI DER VERNUNFT;-;116
164;RENTNER;-;250
165;Wahlberechtigte;209733;209733
165;Wähler;159992;159992
165;Ungültige;2737;1887
165;Gültige;157255;158105
165;CDU;83848;73805
165;SPD;40735;33416
165;FDP;4490;9553
165;GRÜNE;12298;15175
165;DIE LINKE;5896;6461
165;PIRATEN;4374;3761
165;NPD;1853;1301
165;REP;1224;730
165;Tierschutzpartei;-;1278
165;ÖDP;-;346
165;PBC;-;491
165;Volksabstimmung;-;258
165;MLPD;-;41
165;BüSo;-;16
165;AfD;-;9473
165;BIG;-;62
165;pro Deutschland;-;196
165;FREIE WÄHLER;2537;1205
165;PARTEI DER VERNUNFT;-;151
165;RENTNER;-;386
166;Wahlberechtigte;207555;207555
166;Wähler;148159;148159
166;Ungültige;2513;2202
166;Gültige;145646;145957
166;CDU;77850;71752
166;SPD;33482;30043
166;FDP;4527;8436
166;GRÜNE;12233;13223
166;DIE LINKE;5073;6055
166;PIRATEN;3058;2906
166;NPD;1642;1409
166;REP;-;376
166;Tierschutzpartei;-;1076
166;ÖDP;-;280
166;PBC;-;174
166;Volksabstimmung;-;329
166;MLPD;-;54
166;BüSo;-;12
166;AfD;7021;8397
166;BIG;-;46
166;pro Deutschland;-;121
166;FREIE WÄHLER;-;751
166;PARTEI DER VERNUNFT;-;137
166;RENTNER;-;380
166;K:Degler;760;-
167;Wahlberechtigte;215943;215943
167;Wähler;168177;168177
167;Ungültige;1858;1771
167;Gültige;166319;166406
167;CDU;68061;62331
167;SPD;50850;38915
167;FDP;5180;11626
167;GRÜNE;20392;24601
167;DIE LINKE;6892;9413
167;PIRATEN;3430;4581
167;NPD;1210;1136
167;REP;-;268
167;Tierschutzpartei;-;1187
167;ÖDP;663;405
167;PBC;-;145
167;Volksabstimmung;-;188
167;MLPD;-;44
167;BüSo;-;10
167;AfD;8143;10219
167;BIG;-;85
167;pro Deutschland;-;76
167;FREIE WÄHLER;776;766
167;PARTEI DER VERNUNFT;-;121
167;RENTNER;-;289
167;Die PARTEI;722;-
168;Wahlberechtigte;198525;198525
168;Wähler;137796;137796
168;Ungültige;2629;2052
168;Gültige;135167;135744
168;CDU;53819;47598
168;SPD;43736;37367
168;FDP;3772;7427
168;GRÜNE;16544;15047
168;DIE LINKE;8951;10227
168;PIRATEN;4606;4287
168;NPD;2514;1585
168;REP;-;514
168;Tierschutzpartei;-;1378
168;ÖDP;-;278
168;PBC;-;162
168;Volksabstimmung;-;277
168;MLPD;270;120
168;BüSo;-;27
168;AfD;-;8148
168;BIG;-;104
168;pro Deutschland;-;136
168;FREIE WÄHLER;-;465
168;PARTEI DER VERNUNFT;-;100
168;RENTNER;-;497
168;Die PARTEI;955;-
169;Wahlberechtigte;213424;213424
169;Wähler;155585;155585
169;Ungültige;2300;2339
169;Gültige;153285;153246
169;CDU;90624;79516
169;SPD;32696;30269
169;FDP;2807;7956
169;GRÜNE;9019;10984
169;DIE LINKE;5158;6379
169;PIRATEN;2968;3049
169;NPD;2177;2023
169;REP;-;615
169;Tierschutzpartei;-;1199
169;ÖDP;1556;1030
169;PBC;-;213
169;Volksabstimmung;-;299
169;MLPD;-;34
169;BüSo;-;24
169;AfD;6280;7994
169;BIG;-;75
169;pro Deutschland;-;149
169;FREIE WÄHLER;-;911
169;PARTEI DER VERNUNFT;-;141
169;RENTNER;-;386
170;Wahlberechtigte;197424;197424
170;Wähler;147782;147782
170;Ungültige;2228;2035
170;Gültige;145554;145747
170;CDU;72271;63876
170;SPD;37724;32456
170;FDP;3709;9444
170;GRÜNE;12031;13912
170;DIE LINKE;5824;6959
170;PIRATEN;3866;3909
170;NPD;2040;1936
170;REP;655;591
170;Tierschutzpartei;-;1255
170;ÖDP;759;421
170;PBC;-;264
170;Volksabstimmung;-;267
170;MLPD;-;36
170;BüSo;-;18
170;AfD;6675;8786
170;BIG;-;72
170;pro Deutschland;-;125
170;FREIE WÄHLER;-;932
170;PARTEI DER VERNUNFT;-;146
170;RENTNER;-;342
171;Wahlberechtigte;195953;195953
171;Wähler;145107;145107
171;Ungültige;2468;2072
171;Gültige;142639;143035
171;CDU;73944;66656
171;SPD;35252;30861
171;FDP;3966;8133
171;GRÜNE;9678;11696
171;DIE LINKE;5345;6357
171;PIRATEN;3396;3556
171;NPD;1716;1628
171;REP;1261;1042
171;Tierschutzpartei;-;1416
171;ÖDP;-;278
171;PBC;-;164
171;Volksabstimmung;-;272
171;MLPD;-;42
171;BüSo;-;22
171;AfD;6277;8700
171;BIG;-;89
171;pro Deutschland;-;168
171;FREIE WÄHLER;1804;1364
171;PARTEI DER VERNUNFT;-;173
171;RENTNER;-;418
172;Wahlberechtigte;219976;219976
172;Wähler;159491;159491
172;Ungültige;2294;2095
172;Gültige;157197;157396
172;CDU;77737;70997
172;SPD;36059;31788
172;FDP;9064;11171
172;GRÜNE;12539;14081
172;DIE LINKE;6435;7248
172;PIRATEN;3457;3405
172;NPD;2502;2125
172;REP;-;613
172;Tierschutzpartei;-;1324
172;ÖDP;-;389
172;PBC;-;598
172;Volksabstimmung;-;317
172;MLPD;-;38
172;BüSo;-;15
172;AfD;8045;11379
172;BIG;-;98
172;pro Deutschland;-;176
172;FREIE WÄHLER;1359;1014
172;PARTEI DER VERNUNFT;-;160
172;RENTNER;-;460
173;Wahlberechtigte;197679;197679
173;Wähler;145151;145151
173;Ungültige;2442;1881
173;Gültige;142709;143270
173;CDU;83514;73263
173;SPD;28892;25285
173;FDP;4072;9194
173;GRÜNE;10036;10946
173;DIE LINKE;6094;5948
173;PIRATEN;3038;2642
173;NPD;2107;1689
173;REP;1522;904
173;Tierschutzpartei;-;995
173;ÖDP;1164;524
173;PBC;-;796
173;Volksabstimmung;-;257
173;MLPD;-;39
173;BüSo;-;21
173;AfD;-;9013
173;BIG;-;88
173;pro Deutschland;-;122
173;FREIE WÄHLER;2270;1017
173;PARTEI DER VERNUNFT;-;117
173;RENTNER;-;410
174;Wahlberechtigte;219472;219472
174;Wähler;168260;168260
174;Ungültige;1726;1681
174;Gültige;166534;166579
174;CDU;58106;59007
174;SPD;50004;36791
174;FDP;3182;8059
174;GRÜNE;34762;33044
174;DIE LINKE;8083;13105
174;PIRATEN;3829;4973
174;NPD;950;784
174;REP;-;282
174;Tierschutzpartei;-;1465
174;ÖDP;-;642
174;PBC;-;329
174;Volksabstimmung;-;261
174;MLPD;-;77
174;BüSo;-;21
174;AfD;4207;6384
174;BIG;-;52
174;pro Deutschland;-;88
174;FREIE WÄHLER;1111;732
174;PARTEI DER VERNUNFT;-;120
174;RENTNER;-;363
174;DIE VIOLETTEN;452;-
174;K:Kissel;1800;-
174;K:Verweyen;48;-
175;Wahlberechtigte;229316;229316
175;Wähler;164341;164341
175;Ungültige;2298;2139
175;Gültige;162043;162202
175;CDU;81205;70888
175;SPD;39902;35328
175;FDP;3856;9159
175;GRÜNE;19468;20593
175;DIE LINKE;6305;7856
175;PIRATEN;3747;3594
175;NPD;1741;1412
175;REP;-;589
175;Tierschutzpartei;-;1393
175;ÖDP;-;410
175;PBC;-;590
175;Volksabstimmung;-;514
175;MLPD;-;50
175;BüSo;-;24
175;AfD;5819;8267
175;BIG;-;70
175;pro Deutschland;-;119
175;FREIE WÄHLER;-;738
175;PARTEI DER VERNUNFT;-;151
175;RENTNER;-;457
176;Wahlberechtigte;215623;215623
176;Wähler;153869;153869
176;Ungültige;3254;2600
176;Gültige;150615;151269
176;CDU;78797;69272
176;SPD;39772;32131
176;FDP;2742;7749
176;GRÜNE;17368;18293
176;DIE LINKE;7002;7016
176;PIRATEN;-;3667
176;NPD;1928;1176
176;REP;-;413
176;Tierschutzpartei;-;1490
176;ÖDP;3006;1087
176;PBC;-;397
176;Volksabstimmung;-;363
176;MLPD;-;29
176;BüSo;-;26
176;AfD;-;6823
176;BIG;-;33
176;pro Deutschland;-;101
176;FREIE WÄHLER;-;710
176;PARTEI DER VERNUNFT;-;122
176;RENTNER;-;371
177;Wahlberechtigte;205119;205119
177;Wähler;145259;145259
177;Ungültige;2386;2437
177;Gültige;142873;142822
177;CDU;80083;68973
177;SPD;28862;27448
177;FDP;3063;8140
177;GRÜNE;14111;15311
177;DIE LINKE;6083;6762
177;PIRATEN;2836;3028
177;NPD;1471;1318
177;REP;-;334
177;Tierschutzpartei;-;1244
177;ÖDP;-;350
177;PBC;-;218
177;Volksabstimmung;-;332
177;MLPD;-;32
177;BüSo;-;14
177;AfD;5563;7743
177;BIG;-;24
177;pro Deutschland;-;79
177;FREIE WÄHLER;801;852
177;PARTEI DER VERNUNFT;-;309
177;RENTNER;-;311
178;Wahlberechtigte;199241;199241
178;Wähler;143449;143449
178;Ungültige;2519;2281
178;Gültige;140930;141168
178;CDU;81517;72998
178;SPD;25044;24757
178;FDP;4714;9025
178;GRÜNE;10546;10385
178;DIE LINKE;5290;5601
178;PIRATEN;-;2582
178;NPD;2296;2080
178;REP;-;413
178;Tierschutzpartei;-;968
178;ÖDP;2419;1250
178;PBC;-;361
178;Volksabstimmung;-;353
178;MLPD;-;29
178;BüSo;-;27
178;AfD;7112;8214
178;BIG;-;54
178;pro Deutschland;-;99
178;FREIE WÄHLER;1992;1383
178;PARTEI DER VERNUNFT;-;171
178;RENTNER;-;418
179;Wahlberechtigte;166191;166191
179;Wähler;119181;119181
179;Ungültige;1815;1836
179;Gültige;117366;117345
179;CDU;66505;57912
179;SPD;22211;22414
179;FDP;2946;6933
179;GRÜNE;8984;10613
179;DIE LINKE;4144;4860
179;PIRATEN;-;2260
179;NPD;1963;1737
179;REP;-;208
179;Tierschutzpartei;-;926
179;ÖDP;586;375
179;PBC;-;453
179;Volksabstimmung;-;229
179;MLPD;-;57
179;BüSo;-;17
179;AfD;4603;6697
179;BIG;-;37
179;pro Deutschland;-;76
179;FREIE WÄHLER;1845;1084
179;PARTEI DER VERNUNFT;-;118
179;RENTNER;-;339
179;K:Kauder;3579;-
180;Wahlberechtigte;202393;202393
180;Wähler;147557;147557
180;Ungültige;1907;1741
180;Gültige;145650;145816
180;CDU;75524;63563
180;SPD;27956;29504
180;FDP;5476;10735
180;GRÜNE;19322;18446
180;DIE LINKE;5980;7295
180;PIRATEN;3198;3190
180;NPD;1237;1116
180;REP;-;199
180;Tierschutzpartei;-;1180
180;ÖDP;1105;661
180;PBC;-;230
180;Volksabstimmung;-;384
180;MLPD;-;43
180;BüSo;-;20
180;AfD;5852;8027
180;BIG;-;49
180;pro Deutschland;-;89
180;FREIE WÄHLER;-;649
180;PARTEI DER VERNUNFT;-;101
180;RENTNER;-;335
181;Wahlberechtigte;177313;177313
181;Wähler;128808;128808
181;Ungültige;2367;1772
181;Gültige;126441;127036
181;CDU;65009;62610
181;SPD;35359;24130
181;FDP;4184;7307
181;GRÜNE;12768;13987
181;DIE LINKE;5613;5482
181;PIRATEN;-;2335
181;NPD;1694;947
181;REP;-;635
181;Tierschutzpartei;-;876
181;ÖDP;1814;683
181;PBC;-;228
181;Volksabstimmung;-;344
181;MLPD;-;30
181;BüSo;-;21
181;AfD;-;5979
181;BIG;-;46
181;pro Deutschland;-;97
181;FREIE WÄHLER;-;890
181;PARTEI DER VERNUNFT;-;95
181;RENTNER;-;314
182;Wahlberechtigte;199091;199091
182;Wähler;150014;150014
182;Ungültige;1883;1992
182;Gültige;148131;148022
182;CDU;76870;68394
182;SPD;29859;28558
182;FDP;5665;10441
182;GRÜNE;18399;16195
182;DIE LINKE;5966;7089
182;PIRATEN;-;3267
182;NPD;1764;1517
182;REP;-;543
182;Tierschutzpartei;-;962
182;ÖDP;794;505
182;PBC;-;314
182;Volksabstimmung;-;324
182;MLPD;296;139
182;BüSo;-;23
182;AfD;6435;8245
182;BIG;-;71
182;pro Deutschland;-;104
182;FREIE WÄHLER;1119;875
182;PARTEI DER VERNUNFT;-;110
182;RENTNER;-;346
182;K:Matheis;964;-
183;Wahlberechtigte;193188;193188
183;Wähler;149768;149768
183;Ungültige;1789;1487
183;Gültige;147979;148281
183;CDU;69354;61889
183;SPD;30160;30417
183;FDP;3358;8208
183;GRÜNE;24477;21978
183;DIE LINKE;9589;9820
183;PIRATEN;4402;3979
183;NPD;1558;1297
183;REP;-;439
183;Tierschutzpartei;-;1053
183;ÖDP;-;589
183;PBC;-;340
183;Volksabstimmung;-;267
183;MLPD;-;95
183;BüSo;-;30
183;AfD;5081;6815
183;BIG;-;73
183;pro Deutschland;-;94
183;FREIE WÄHLER;-;509
183;PARTEI DER VERNUNFT;-;113
183;RENTNER;-;276
184;Wahlberechtigte;220702;220702
184;Wähler;167199;167199
184;Ungültige;2153;1731
184;Gültige;165046;165468
184;CDU;85984;80370
184;SPD;39321;33432
184;FDP;4371;8662
184;GRÜNE;16041;17023
184;DIE LINKE;6012;7087
184;PIRATEN;4320;4075
184;NPD;-;1747
184;REP;-;553
184;Tierschutzpartei;-;1158
184;ÖDP;-;724
184;PBC;-;344
184;Volksabstimmung;-;342
184;MLPD;-;114
184;BüSo;-;46
184;AfD;5989;7839
184;BIG;-;95
184;pro Deutschland;-;147
184;FREIE WÄHLER;1660;1147
184;PARTEI DER VERNUNFT;-;141
184;RENTNER;-;422
184;K:Beier;1348;-
185;Wahlberechtigte;163772;163772
185;Wähler;121718;121718
185;Ungültige;2131;1630
185;Gültige;119587;120088
185;CDU;70540;67567
185;SPD;23786;17814
185;FDP;2567;5851
185;GRÜNE;10754;10887
185;DIE LINKE;4013;4075
185;PIRATEN;3411;2503
185;NPD;-;1062
185;REP;-;599
185;Tierschutzpartei;-;825
185;ÖDP;1958;1166
185;PBC;-;209
185;Volksabstimmung;-;273
185;MLPD;-;20
185;BüSo;-;28
185;AfD;-;5072
185;BIG;-;66
185;pro Deutschland;-;105
185;FREIE WÄHLER;2558;1516
185;PARTEI DER VERNUNFT;-;134
185;RENTNER;-;316
186;Wahlberechtigte;171016;171016
186;Wähler;128696;128696
186;Ungültige;1930;1487
186;Gültige;126766;127209
186;CDU;68333;61961
186;SPD;26105;23125
186;FDP;4955;8086
186;GRÜNE;14224;14955
186;DIE LINKE;5749;5629
186;PIRATEN;2825;2594
186;NPD;1594;1091
186;REP;-;303
186;Tierschutzpartei;-;950
186;ÖDP;1415;902
186;PBC;-;163
186;Volksabstimmung;-;362
186;MLPD;-;51
186;BüSo;-;21
186;AfD;-;5689
186;BIG;-;37
186;pro Deutschland;-;75
186;FREIE WÄHLER;1566;863
186;PARTEI DER VERNUNFT;-;98
186;RENTNER;-;254
187;Wahlberechtigte;185006;185006
187;Wähler;135877;135877
