WK;Name;#Erst;#Zweit
213;BüSo;-;25
213;MLPD;-;35
213;CM;-;70
213;DVU;-;56
213;DIE VIOLETTEN;-;165
213;Die Tierschutzpartei;-;597
213;ödp;1234;697
213;PIRATEN;-;2093
213;RRP;-;302
213;K:Häßler;342;-
214;Wahlberechtigte;180735;180735
214;Wähler;126096;126096
214;Ungültige;2057;1735
214;Gültige;124039;124361
214;CSU;57632;51661
214;SPD;33763;29265
214;FDP;9604;14036
214;GRÜNE;9302;8678
214;DIE LINKE;9994;10550
214;NPD;3094;2458
214;REP;-;916
214;FAMILIE;-;999
214;BP;-;487
214;PBC;-;511
214;BüSo;-;49
214;MLPD;-;31
214;CM;-;111
214;DVU;-;93
214;DIE VIOLETTEN;-;167
214;Die Tierschutzpartei;-;1005
214;ödp;-;484
214;PIRATEN;-;2248
214;RRP;-;612
214;K:Wunderlich;650;-
215;Wahlberechtigte;173473;173473
215;Wähler;128501;128501
215;Ungültige;1198;1384
215;Gültige;127303;127117
215;CSU;86658;62880
215;SPD;18717;21863
215;FDP;4885;14520
215;GRÜNE;5985;8731
215;DIE LINKE;6624;8038
215;NPD;3027;2682
215;REP;-;1215
215;FAMILIE;-;1045
215;BP;-;546
215;PBC;-;259
215;BüSo;-;48
215;MLPD;-;25
215;CM;-;112
215;DVU;-;59
215;DIE VIOLETTEN;-;185
215;Die Tierschutzpartei;-;827
215;ödp;1407;1091
215;PIRATEN;-;2332
215;RRP;-;659
216;Wahlberechtigte;243953;243953
216;Wähler;171989;171989
216;Ungültige;2553;2119
216;Gültige;169436;169870
216;CSU;80239;68128
216;SPD;37133;32847
216;FDP;17346;23222
216;GRÜNE;14054;17294
216;DIE LINKE;9231;12176
216;NPD;3835;3023
216;REP;-;1301
216;FAMILIE;-;1520
216;BP;-;553
216;PBC;-;618
216;BüSo;-;42
216;MLPD;-;37
216;CM;-;187
216;DVU;-;128
216;DIE VIOLETTEN;-;400
216;Die Tierschutzpartei;-;1061
216;ödp;3658;2662
216;PIRATEN;3248;3512
216;RRP;-;1159
216;K:Dorst;692;-
217;Wahlberechtigte;177261;177261
217;Wähler;135845;135845
217;Ungültige;1335;1091
217;Gültige;134510;134754
217;CSU;60685;48552
217;SPD;32269;28248
217;FDP;12736;20048
217;GRÜNE;15036;18043
217;DIE LINKE;8275;8821
217;NPD;1596;1362
217;REP;-;596
217;FAMILIE;1946;1095
217;BP;-;308
217;PBC;-;208
217;BüSo;-;37
217;MLPD;-;45
217;CM;-;70
217;DVU;-;50
217;DIE VIOLETTEN;-;210
217;Die Tierschutzpartei;-;794
217;ödp;1686;1177
217;PIRATEN;-;4096
217;RRP;-;994
217;K:Schramm;281;-
218;Wahlberechtigte;249703;249703
218;Wähler;179941;179941
218;Ungültige;2512;2030
218;Gültige;177429;177911
218;CSU;76897;63392
218;SPD;44505;37820
218;FDP;15361;24978
218;GRÜNE;17109;20314
218;DIE LINKE;13798;14667
218;NPD;3551;2714
218;REP;-;1251
218;FAMILIE;-;1512
218;BP;-;492
218;PBC;-;393
218;BüSo;-;66
218;MLPD;-;66
218;CM;-;142
218;DVU;-;136
218;DIE VIOLETTEN;-;364
218;Die Tierschutzpartei;-;1355
218;ödp;-;1610
218;PIRATEN;4166;5035
218;RRP;-;1604
218;Freie Union;2042;-
219;Wahlberechtigte;189738;189738
219;Wähler;135154;135154
219;Ungültige;1572;1190
219;Gültige;133582;133964
219;CSU;48943;40094
219;SPD;41246;29751
219;FDP;10652;18528
219;GRÜNE;15043;20934
219;DIE LINKE;10923;12554
219;NPD;2320;1835
219;REP;-;611
219;FAMILIE;-;620
219;BP;-;233
219;PBC;-;168
219;BüSo;-;52
219;MLPD;187;106
219;CM;-;89
219;DVU;-;79
219;DIE VIOLETTEN;-;313
219;Die Tierschutzpartei;-;1129
219;ödp;-;847
219;PIRATEN;4268;4940
219;RRP;-;1081
220;Wahlberechtigte;184672;184672
220;Wähler;124786;124786
220;Ungültige;1689;1371
220;Gültige;123097;123415
220;CSU;47519;42645
220;SPD;37159;30766
220;FDP;10498;14592
220;GRÜNE;10048;12210
220;DIE LINKE;10794;11698
220;NPD;3136;2548
220;REP;-;752
220;FAMILIE;-;776
220;BP;-;267
220;PBC;-;209
220;BüSo;-;44
220;MLPD;-;62
220;CM;-;85
220;DVU;-;80
220;DIE VIOLETTEN;-;262
220;Die Tierschutzpartei;-;946
220;ödp;-;753
220;PIRATEN;2653;3220
220;RRP;1290;1500
221;Wahlberechtigte;224946;224946
221;Wähler;171076;171076
221;Ungültige;2256;1692
221;Gültige;168820;169384
221;CSU;75280;64763
221;SPD;40464;36327
221;FDP;18809;23177
221;GRÜNE;16521;19517
221;DIE LINKE;9610;11262
221;NPD;3289;2487
221;REP;-;1474
221;FAMILIE;-;1139
221;BP;-;495
221;PBC;-;359
221;BüSo;-;42
221;MLPD;-;28
221;CM;-;120
221;DVU;-;94
221;DIE VIOLETTEN;-;361
221;Die Tierschutzpartei;-;1162
221;ödp;-;1065
221;PIRATEN;3205;3690
221;RRP;1642;1822
222;Wahlberechtigte;183872;183872
222;Wähler;135005;135005
222;Ungültige;2840;2297
222;Gültige;132165;132708
222;CSU;56491;53201
222;SPD;25143;23235
222;FDP;15185;20868
222;GRÜNE;22717;15071
222;DIE LINKE;8072;8828
222;NPD;2716;1750
222;REP;-;1791
222;FAMILIE;-;1089
222;BP;-;329
222;PBC;-;99
222;BüSo;-;50
222;MLPD;-;67
222;CM;-;120
222;DVU;-;60
222;DIE VIOLETTEN;-;246
222;Die Tierschutzpartei;-;917
222;ödp;1841;979
222;PIRATEN;-;2828
222;RRP;-;1180
223;Wahlberechtigte;219607;219607
223;Wähler;162052;162052
223;Ungültige;2659;1900
223;Gültige;159393;160152
223;CSU;85574;75708
223;SPD;28487;23712
223;FDP;13592;22188
223;GRÜNE;14723;12475
223;DIE LINKE;13000;13717
223;NPD;3305;2504
223;REP;-;1580
223;FAMILIE;-;1339
223;BP;-;495
223;PBC;-;259
223;BüSo;-;56
223;MLPD;-;33
223;CM;-;196
223;DVU;-;70
223;DIE VIOLETTEN;-;264
223;Die Tierschutzpartei;-;804
223;ödp;-;1242
223;PIRATEN;-;2807
223;RRP;-;703
223;K:Schätzlein;712;-
224;Wahlberechtigte;199081;199081
224;Wähler;147482;147482
224;Ungültige;3186;2289
224;Gültige;144296;145193
224;CSU;75542;63513
224;SPD;28659;25872
224;FDP;12858;20360
224;GRÜNE;13649;14285
224;DIE LINKE;8817;9346
224;NPD;1620;1575
224;REP;2230;1826
224;FAMILIE;-;1205
224;BP;-;379
224;PBC;921;232
224;BüSo;-;47
224;MLPD;-;46
224;CM;-;113
224;DVU;-;59
224;DIE VIOLETTEN;-;307
224;Die Tierschutzpartei;-;1067
224;ödp;-;1087
224;PIRATEN;-;2888
224;RRP;-;986
225;Wahlberechtigte;200116;200116
225;Wähler;146050;146050
225;Ungültige;3121;1867
225;Gültige;142929;144183
225;CSU;66253;62265
225;SPD;27794;24747
225;FDP;13713;18742
225;GRÜNE;14598;13182
225;DIE LINKE;14803;13317
225;NPD;3029;1829
225;REP;-;1790
225;FAMILIE;-;1090
225;BP;2213;784
225;PBC;-;277
225;BüSo;-;40
225;MLPD;-;62
225;CM;-;157
225;DVU;-;57
225;DIE VIOLETTEN;-;242
225;Die Tierschutzpartei;-;771
225;ödp;-;990
225;PIRATEN;-;3076
225;RRP;-;765
225;K:Rückert;526;-
226;Wahlberechtigte;225807;225807
226;Wähler;170031;170031
226;Ungültige;2185;1569
226;Gültige;167846;168462
226;CSU;73800;65294
226;SPD;39055;31440
226;FDP;17030;23203
226;GRÜNE;21914;24341
226;DIE LINKE;9334;10582
226;NPD;2312;1287
226;REP;-;2462
226;FAMILIE;-;1011
226;BP;-;428
226;PBC;-;250
226;BüSo;-;59
226;MLPD;-;36
226;CM;-;147
226;DVU;-;39
226;DIE VIOLETTEN;-;260
226;Die Tierschutzpartei;-;1103
226;ödp;-;1422
226;PIRATEN;3659;4262
226;RRP;-;836
226;K:Holl;742;-
227;Wahlberechtigte;206196;206196
227;Wähler;135957;135957
227;Ungültige;1789;1748
227;Gültige;134168;134209
227;CSU;56644;51728
227;SPD;26268;24981
227;FDP;14638;17645
227;GRÜNE;19708;16898
227;DIE LINKE;9318;10552
227;NPD;2038;1602
227;REP;-;899
227;FAMILIE;-;665
227;BP;1022;674
227;PBC;-;136
227;BüSo;177;89
227;MLPD;230;113
227;CM;-;115
227;DVU;-;88
227;DIE VIOLETTEN;-;307
227;Die Tierschutzpartei;-;965
227;ödp;1621;1073
227;PIRATEN;-;4166
227;RRP;1658;1513
227;K:Mangold-Nietzsc;846;-
228;Wahlberechtigte;240672;240672
228;Wähler;177024;177024
228;Ungültige;2484;1754
228;Gültige;174540;175270
228;CSU;92508;80335
228;SPD;27427;25356
228;FDP;20137;27522
228;GRÜNE;15031;16430
228;DIE LINKE;8264;9425
228;NPD;2834;2168
228;REP;-;1777
228;FAMILIE;-;1187
228;BP;2552;1609
228;PBC;-;200
228;BüSo;444;122
228;MLPD;-;46
228;CM;-;191
228;DVU;-;110
228;DIE VIOLETTEN;-;405
228;Die Tierschutzpartei;-;1208
228;ödp;2804;1790
228;PIRATEN;-;3399
228;RRP;2539;1990
229;Wahlberechtigte;189097;189097
229;Wähler;133619;133619
229;Ungültige;2191;1497
229;Gültige;131428;132122
229;CSU;69102;64647
229;SPD;20901;18290
229;FDP;15337;19314
229;GRÜNE;9962;10139
229;DIE LINKE;8025;7605
229;NPD;2549;1919
229;REP;-;1725
229;FAMILIE;-;1077
229;BP;2385;1432
229;PBC;-;172
229;BüSo;-;41
229;MLPD;-;30
229;CM;-;182
229;DVU;-;63
229;DIE VIOLETTEN;888;495
229;Die Tierschutzpartei;-;703
229;ödp;1982;1367
229;PIRATEN;-;2170
229;RRP;-;751
229;K:Lemmermeier;297;-
230;Wahlberechtigte;235775;235775
230;Wähler;164678;164678
230;Ungültige;2832;1790
230;Gültige;161846;162888
230;CSU;82046;72060
230;SPD;24977;23937
230;FDP;18406;26391
230;GRÜNE;17398;14310
230;DIE LINKE;10245;10341
230;NPD;4483;3499
230;REP;-;1013
230;FAMILIE;-;1283
230;BP;-;1005
230;PBC;-;344
230;BüSo;-;96
230;MLPD;-;36
230;CM;-;250
230;DVU;-;131
230;DIE VIOLETTEN;-;331
230;Die Tierschutzpartei;-;1040
230;ödp;4291;2387
230;PIRATEN;-;3496
230;RRP;-;938
231;Wahlberechtigte;221708;221708
231;Wähler;158857;158857
231;Ungültige;2008;1618
231;Gültige;156849;157239
231;CSU;83181;70559
231;SPD;19107;20392
231;FDP;17464;26018
231;GRÜNE;20093;17753
231;DIE LINKE;7842;8735
231;NPD;1314;1202
231;REP;2092;1800
231;FAMILIE;-;1200
231;BP;2606;1507
231;PBC;-;242
231;BüSo;-;53
231;MLPD;-;41
231;CM;-;357
231;DVU;-;71
231;DIE VIOLETTEN;-;353
231;Die Tierschutzpartei;-;1039
231;ödp;3150;2299
231;PIRATEN;-;2635
231;RRP;-;983
232;Wahlberechtigte;242341;242341
232;Wähler;170224;170224
232;Ungültige;2992;2194
232;Gültige;167232;168030
232;CSU;85429;77911
232;SPD;22859;20544
232;FDP;21115;28362
232;GRÜNE;15030;15668
232;DIE LINKE;8822;9369
232;NPD;2814;2262
232;REP;-;1010
232;FAMILIE;-;1196
232;BP;5367;2849
232;PBC;-;390
232;BüSo;-;85
232;MLPD;-;34
232;CM;-;397
232;DVU;-;119
232;DIE VIOLETTEN;-;334
232;Die Tierschutzpartei;-;1018
232;ödp;3671;2728
232;PIRATEN;-;2951
232;RRP;-;803
232;K:Stephan;263;-
232;Freie Union;737;-
232;K:Fischer;1125;-
233;Wahlberechtigte;207292;207292
233;Wähler;146713;146713
233;Ungültige;2699;2133
233;Gültige;144014;144580
233;SPD;43737;34528
233;CDU;45748;38317
233;DIE LINKE;31946;34666
233;FDP;10597;17651
233;GRÜNE;9696;12685
233;FAMILIE;-;1596
233;NPD;1967;1737
233;MLPD;323;112
233;PIRATEN;-;2536
233;RRP;-;752
234;Wahlberechtigte;214924;214924
234;Wähler;159639;159639
234;Ungültige;4022;3446
234;Gültige;155617;156193
234;SPD;51193;37749
234;CDU;58297;50566
234;DIE LINKE;24244;31057
234;FDP;11516;19643
234;GRÜNE;8342;10194
234;FAMILIE;-;2013
234;NPD;2025;1874
234;MLPD;-;48
234;PIRATEN;-;2188
234;RRP;-;861
235;Wahlberechtigte;184896;184896
235;Wähler;142795;142795
235;Ungültige;3814;3079
235;Gültige;138981;139716
235;SPD;42910;35506
235;CDU;55727;48373
235;DIE LINKE;22965;26775
235;FDP;9486;15094
235;GRÜNE;6058;7507
235;FAMILIE;-;2273
235;NPD;1835;1629
235;MLPD;-;42
235;PIRATEN;-;1853
235;RRP;-;664
236;Wahlberechtigte;201442;201442
236;Wähler;147047;147047
236;Ungültige;3131;2669
236;Gültige;143916;144378
236;SPD;44500;36681
236;CDU;48092;42033
236;DIE LINKE;27933;31382
236;FDP;10508;17039
236;GRÜNE;6575;9164
236;FAMILIE;4102;3030
236;NPD;2206;2159
236;MLPD;-;50
236;PIRATEN;-;2043
236;RRP;-;797
237;Wahlberechtigte;197252;197252
237;Wähler;133355;133355
237;Ungültige;2749;2340
237;Gültige;130606;131015
237;SPD;33943;27780
237;CDU;28760;24854
237;DIE LINKE;24871;25216
237;GRÜNE;28108;28880
237;FDP;8869;13590
237;NPD;2110;1530
237;REP;-;519
237;BüSo;951;329
237;PSG;-;116
237;MLPD;-;107
237;DKP;-;167
237;DVU;-;129
237;DIE VIOLETTEN;-;527
237;Die Tierschutzpartei;-;1576
237;ödp;-;245
237;PIRATEN;-;5450
237;K:Boes;2301;-
237;K:Kamburoglu;693;-
238;Wahlberechtigte;232250;232250
238;Wähler;166099;166099
238;Ungültige;2836;2350
238;Gültige;163263;163749
238;SPD;44769;29850
238;CDU;28374;28163
238;DIE LINKE;47070;45099
238;GRÜNE;26674;32401
238;FDP;9604;13626
238;NPD;3702;3007
238;REP;-;486
238;BüSo;1090;457
238;PSG;-;178
238;MLPD;-;104
238;DKP;-;235
238;DVU;-;241
238;DIE VIOLETTEN;-;559
238;Die Tierschutzpartei;-;2225
238;ödp;-;351
238;PIRATEN;-;6767
238;K:Bernsen;1396;-
238;K:Brandt;584;-
239;Wahlberechtigte;183112;183112
239;Wähler;132532;132532
239;Ungültige;3039;2666
239;Gültige;129493;129866
239;SPD;35540;27842
239;CDU;50554;42771
239;DIE LINKE;10525;12060
239;GRÜNE;13875;17577
239;FDP;13711;20580
239;NPD;2613;2074
239;REP;-;772
239;BüSo;879;372
239;PSG;-;76
239;MLPD;-;30
239;DKP;-;36
239;DVU;-;165
239;DIE VIOLETTEN;-;340
239;Die Tierschutzpartei;-;1946
239;ödp;-;246
239;PIRATEN;-;2979
239;K:Ditsche;1267;-
239;K:Hempel;529;-
240;Wahlberechtigte;184436;184436
240;Wähler;126799;126799
240;Ungültige;3098;2821
240;Gültige;123701;123978
240;SPD;41051;29109
240;CDU;44994;37170
240;DIE LINKE;11446;13611
240;GRÜNE;10853;16451
240;FDP;10612;18277
240;NPD;2463;1982
240;REP;-;618
240;BüSo;1245;560
240;PSG;-;87
240;MLPD;285;96
240;DKP;-;44
240;DVU;-;184
240;DIE VIOLETTEN;-;371
240;Die Tierschutzpartei;-;2019
240;ödp;-;226
240;PIRATEN;-;3173
240;K:Kaute;752;-
241;Wahlberechtigte;217335;217335
241;Wähler;172795;172795
241;Ungültige;2610;2188
241;Gültige;170185;170607
241;SPD;45691;34488
241;CDU;66075;53085
241;DIE LINKE;9325;12270
241;GRÜNE;27392;33004
241;FDP;15138;28876
241;NPD;1544;1309
241;REP;-;472
241;BüSo;462;283
241;PSG;-;79
241;MLPD;-;34
241;DKP;-;36
241;DVU;-;137
241;DIE VIOLETTEN;875;623
241;Die Tierschutzpartei;-;1860
241;ödp;-;312
241;PIRATEN;-;3739
241;FAMILIE;1416;-
241;K:Christiansen;830;-
241;K:Munzel;1437;-
242;Wahlberechtigte;195857;195857
242;Wähler;150356;150356
242;Ungültige;2623;1971
242;Gültige;147733;148385
242;SPD;47340;31719
242;CDU;44549;39331
242;DIE LINKE;9978;12868
242;GRÜNE;26778;32724
242;FDP;16397;24313
242;NPD;1187;893
242;REP;-;262
242;BüSo;912;265
242;PSG;-;53
242;MLPD;-;34
242;DKP;-;45
242;DVU;-;88
242;DIE VIOLETTEN;-;465
242;Die Tierschutzpartei;-;1518
242;ödp;-;243
242;PIRATEN;-;3564
242;K:Dettweiler;331;-
242;K:Polei;261;-
243;Wahlberechtigte;232759;232759
243;Wähler;172928;172928
243;Ungültige;3533;3001
243;Gültige;169395;169927
243;SPD;38244;36351
243;CDU;54971;45372
243;DIE LINKE;13787;16995
243;GRÜNE;44506;36630
243;FDP;13292;23407
243;NPD;2413;1891
243;REP;-;545
243;BüSo;1328;463
243;PSG;-;86
243;MLPD;-;72
243;DKP;-;101
243;DVU;-;192
243;DIE VIOLETTEN;-;598
243;Die Tierschutzpartei;-;2270
243;ödp;-;335
243;PIRATEN;-;4619
243;K:Pfeifer;854;-
244;Wahlberechtigte;197444;197444
244;Wähler;132613;132613
244;Ungültige;3915;3357
244;Gültige;128698;129256
244;SPD;35168;27639
244;CDU;39618;33469
244;DIE LINKE;15852;17986
244;GRÜNE;18805;22698
244;FDP;11468;16486
244;NPD;3356;2554
244;REP;-;611
244;BüSo;-;209
244;PSG;-;128
244;MLPD;218;108
244;DKP;280;150
244;DVU;-;158
244;DIE VIOLETTEN;-;394
244;Die Tierschutzpartei;-;2066
244;ödp;-;261
244;PIRATEN;-;4339
244;K:Köhn;1305;-
244;K:Yorulmaz;316;-
244;K:Buchmann;388;-
244;K:Bayrak;1924;-
245;Wahlberechtigte;222647;222647
245;Wähler;160861;160861
245;Ungültige;2572;2419
245;Gültige;158289;158442
245;SPD;26415;32015
245;CDU;18394;18788
245;DIE LINKE;27796;39641
245;GRÜNE;73897;43347
245;FDP;6425;9693
245;NPD;1791;1436
245;REP;-;284
245;BüSo;-;166
245;PSG;-;171
245;MLPD;-;130
245;DKP;649;354
245;DVU;-;118
245;DIE VIOLETTEN;-;727
245;Die Tierschutzpartei;-;1793
245;ödp;-;306
245;PIRATEN;-;9473
245;K:Feldhaus;1555;-
245;K:Nägle;217;-
245;K:Stiewe;918;-
245;K:Naumann;232;-
246;Wahlberechtigte;200391;200391
246;Wähler;142838;142838
246;Ungültige;2326;2083
246;Gültige;140512;140755
246;SPD;25520;27765
246;CDU;29124;25955
246;DIE LINKE;62880;47438
246;GRÜNE;10495;15486
246;FDP;6247;11261
246;NPD;4092;3688
246;REP;-;443
246;BüSo;1131;513
246;PSG;-;132
246;MLPD;398;168
246;DKP;-;205
246;DVU;-;234
246;DIE VIOLETTEN;-;367
246;Die Tierschutzpartei;-;2106
246;ödp;-;281
246;PIRATEN;-;4713
246;K:Wende;625;-
247;Wahlberechtigte;203416;203416
247;Wähler;128897;128897
247;Ungültige;2496;2224
247;Gültige;126401;126673
247;SPD;20336;20906
247;CDU;24563;22875
247;DIE LINKE;60236;51662
247;GRÜNE;7242;8847
247;FDP;6969;9741
247;NPD;4725;3832
247;REP;-;456
247;BüSo;1564;579
247;PSG;-;156
247;MLPD;-;127
247;DKP;-;235
247;DVU;-;356
247;DIE VIOLETTEN;-;249
247;Die Tierschutzpartei;-;2189
247;ödp;-;189
247;PIRATEN;-;4274
247;K:Beck;766;-
248;Wahlberechtigte;204766;204766
248;Wähler;132766;132766
248;Ungültige;2283;2014
248;Gültige;130483;130752
248;SPD;24028;22618
248;CDU;22566;21347
248;DIE LINKE;61874;53815
248;GRÜNE;9652;11490
248;FDP;5048;8666
248;NPD;4492;3603
248;REP;-;453
248;BüSo;1384;513
248;PSG;-;158
248;MLPD;-;101
248;DKP;-;286
248;DVU;-;273
248;DIE VIOLETTEN;-;272
248;Die Tierschutzpartei;-;1960
248;ödp;-;225
248;PIRATEN;-;4972
248;K:Snelinski;1439;-
249;Wahlberechtigte;171705;171705
249;Wähler;108017;108017
249;Ungültige;3477;3020
249;Gültige;104540;104997
249;SPD;33532;29446
249;DIE LINKE;32198;30550
249;CDU;22851;24913
249;FDP;8162;9068
249;GRÜNE/B90;4483;4587
249;NPD;3314;2494
249;MLPD;-;84
249;BüSo;-;153
249;DVU;-;875
249;REP;-;170
249;FWD;-;828
249;PIRATEN;-;1829
250;Wahlberechtigte;169284;169284
250;Wähler;105814;105814
250;Ungültige;3330;3010
250;Gültige;102484;102804
250;SPD;27674;26761
250;DIE LINKE;32791;31833
250;CDU;26512;24524
250;FDP;6396;7907
250;GRÜNE/B90;4385;4762
250;NPD;3945;3139
250;MLPD;-;106
250;BüSo;-;189
250;DVU;-;745
250;REP;-;191
250;FWD;-;687
250;PIRATEN;-;1960
250;K:Münz;781;-
251;Wahlberechtigte;249983;249983
251;Wähler;171514;171514
251;Ungültige;4907;4179
251;Gültige;166607;167335
251;SPD;48621;42959
251;DIE LINKE;40334;38980
251;CDU;46088;41575
251;FDP;12963;19163
251;GRÜNE/B90;12193;12974
251;NPD;5400;4153
251;MLPD;-;181
251;BüSo;-;377
251;DVU;-;1305
251;REP;-;478
251;FWD;-;1299
251;PIRATEN;-;3891
251;K:Frank;1008;-
252;Wahlberechtigte;255165;255165
252;Wähler;173707;173707
252;Ungültige;4669;4415
252;Gültige;169038;169292
252;SPD;38441;36544
252;DIE LINKE;62523;56938
252;CDU;39863;36583
252;FDP;11115;15311
252;GRÜNE/B90;8181;10211
252;NPD;6069;4365
252;MLPD;-;209
252;BüSo;-;327
252;DVU;-;2140
252;REP;-;419
252;FWD;-;1730
252;PIRATEN;-;4515
252;K:Weßlau;2280;-
252;K:Sommerau;566;-
253;Wahlberechtigte;199083;199083
253;Wähler;128273;128273
253;Ungültige;3598;3708
253;Gültige;124675;124565
253;SPD;40957;34451
253;DIE LINKE;35484;35643
253;CDU;30733;29834
253;FDP;7328;9992
253;GRÜNE/B90;4771;6047
253;NPD;3764;3013
253;MLPD;-;151
253;BüSo;-;199
253;DVU;-;1163
253;REP;-;172
253;FWD;-;807
253;PIRATEN;-;3093
253;K:Sommer;862;-
253;K:Rettig;776;-
254;Wahlberechtigte;239221;239221
254;Wähler;174226;174226
254;Ungültige;4387;3560
254;Gültige;169839;170666
254;SPD;48720;44450
254;DIE LINKE;48515;43354
254;CDU;40708;36600
254;FDP;12356;17986
254;GRÜNE/B90;16479;18279
254;NPD;3061;2129
254;MLPD;-;202
254;BüSo;-;345
254;DVU;-;939
254;REP;-;269
254;FWD;-;942
254;PIRATEN;-;5171
255;Wahlberechtigte;246651;246651
255;Wähler;170204;170204
255;Ungültige;5598;4739
255;Gültige;164606;165465
255;SPD;53384;42834
255;DIE LINKE;43348;44923
255;CDU;40882;39092
255;FDP;11959;16102
255;GRÜNE/B90;9041;9912
255;NPD;5992;4711
255;MLPD;-;162
255;BüSo;-;397
255;DVU;-;1255
255;REP;-;368
255;FWD;-;1352
255;PIRATEN;-;4357
256;Wahlberechtigte;208525;208525
256;Wähler;139228;139228
256;Ungültige;4461;3597
256;Gültige;134767;135631
256;SPD;38470;32750
256;DIE LINKE;43589;42581
256;CDU;30153;30506
256;FDP;10125;12018
256;GRÜNE/B90;7502;7464
256;NPD;4928;3788
256;MLPD;-;210
256;BüSo;-;374
256;DVU;-;1052
256;REP;-;395
256;FWD;-;1108
256;PIRATEN;-;3385
257;Wahlberechtigte;196389;196389
257;Wähler;128179;128179
257;Ungültige;4218;3530
257;Gültige;123961;124649
257;SPD;34529;29999
257;DIE LINKE;37224;36561
257;CDU;29829;30360
257;FDP;10878;11230
257;GRÜNE/B90;5650;6093
257;NPD;4806;3765
257;MLPD;-;179
257;BüSo;-;258
257;DVU;-;1169
257;REP;-;344
257;FWD;-;1055
257;PIRATEN;-;3636
257;K:Rätzel;1045;-
258;Wahlberechtigte;192709;192709
258;Wähler;126140;126140
258;Ungültige;4692;3992
258;Gültige;121448;122148
258;SPD;32688;28022
258;DIE LINKE;34324;34203
258;CDU;35073;33467
258;FDP;8487;10865
258;GRÜNE/B90;3861;4238
258;NPD;5513;3839
258;MLPD;-;137
258;BüSo;-;270
258;DVU;-;2399
258;REP;-;278
258;FWD;-;1435
258;PIRATEN;-;2995
258;Freie Union;915;-
258;K:Brückner;587;-
259;Wahlberechtigte;216789;216789
259;Wähler;136923;136923
259;Ungültige;2448;2114
259;Gültige;134475;134809
259;SPD;27590;25047
259;CDU;45383;44340
259;DIE LINKE;40419;38466
259;FDP;9969;12865
259;GRÜNE;6520;7139
259;NPD;3976;3766
259;MLPD;-;246
259;REP;-;195
259;PIRATEN;-;2745
259;K:Kind;618;-
260;Wahlberechtigte;183166;183166
260;Wähler;120292;120292
260;Ungültige;2032;1728
260;Gültige;118260;118564
260;SPD;30247;24464
260;CDU;34633;36653
260;DIE LINKE;33681;32623
260;FDP;9401;11405
260;GRÜNE;6353;6833
260;NPD;3945;3598
260;MLPD;-;211
260;REP;-;198
260;PIRATEN;-;2579
261;Wahlberechtigte;198527;198527
261;Wähler;130659;130659
261;Ungültige;2157;1911
261;Gültige;128502;128748
261;SPD;25389;23223
261;CDU;34517;34759
261;DIE LINKE;41539;40045
261;FDP;8517;12234
261;GRÜNE;13727;10772
261;NPD;3215;2999
261;MLPD;554;324
261;REP;-;177
261;PIRATEN;-;4215
261;K:Rusin;565;-
261;K:Radloff;479;-
262;Wahlberechtigte;199517;199517
262;Wähler;119369;119369
262;Ungültige;2063;2269
262;Gültige;117306;117100
262;SPD;14040;15048
262;CDU;57865;43650
262;DIE LINKE;30935;33522
262;FDP;5668;13087
262;GRÜNE;3735;5349
262;NPD;3262;3434
262;MLPD;-;210
262;REP;-;236
262;PIRATEN;-;2564
262;K:Adomeit;1322;-
262;K:Wilke;479;-
263;Wahlberechtigte;204944;204944
263;Wähler;123824;123824
263;Ungültige;2460;2324
263;Gültige;121364;121500
263;SPD;15995;14941
263;CDU;46147;44679
263;DIE LINKE;35385;34198
263;FDP;10414;12686
263;GRÜNE;5736;6241
263;NPD;5552;5274
263;MLPD;-;212
263;REP;-;301
263;PIRATEN;-;2968
263;K:Wiest;1478;-
263;K:Raemdonck van;657;-
264;Wahlberechtigte;211429;211429
264;Wähler;132878;132878
264;Ungültige;2616;2326
264;Gültige;130262;130552
264;SPD;28457;22778
264;CDU;45176;44654
264;DIE LINKE;35601;36412
264;FDP;9485;13038
264;GRÜNE;6255;6762
264;NPD;4118;3869
264;MLPD;-;277
264;REP;-;237
264;PIRATEN;-;2525
264;ödp;523;-
264;K:Lüder;647;-
265;Wahlberechtigte;185926;185926
265;Wähler;118231;118231
265;Ungültige;2691;2237
265;Gültige;115540;115994
265;SPD;19696;18106
265;CDU;38102;38746
265;DIE LINKE;37851;36270
265;FDP;8015;9888
265;GRÜNE;4500;4745
265;NPD;5733;5283
265;MLPD;-;250
265;REP;-;239
265;PIRATEN;-;2467
265;K:Waldow;1138;-
265;K:Münz;505;-
266;Wahlberechtigte;178447;178447
266;Wähler;109628;109628
266;Ungültige;1785;1672
266;Gültige;107843;107956
266;CDU;44147;38440
266;SPD;15860;16927
266;DIE LINKE;27760;27765
266;FDP;10611;13747
266;GRÜNE;4357;4783
266;NPD;5108;5069
266;BüSo;-;583
266;REP;-;381
266;MLPD;-;261
267;Wahlberechtigte;202455;202455
267;Wähler;129834;129834
267;Ungültige;1719;1523
267;Gültige;128115;128311
267;CDU;42704;38471
267;SPD;24866;23070
267;DIE LINKE;34015;32762
267;FDP;11781;16478
267;GRÜNE;8856;11474
267;NPD;4202;4225
267;BüSo;1691;1197
267;REP;-;340
267;MLPD;-;294
268;Wahlberechtigte;212804;212804
268;Wähler;144581;144581
268;Ungültige;1904;1786
